,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
57,6,7,4.387812291745081,0.8286167649537883,0,621839,108.11576709497893,83.9854197968818,0.0590885038766663,2356.91461856831,6.371641853049051,5.84833835735035,4.59101574357911,0.979005109819318,0.303493041132402,0.17889632705047834
67,7,7,4.65514662557274,0.7368306086466597,0,900076,133.80427703638028,111.850947927242,0.0591308127707118,2249.70865831203,14.7803455061777,14.1284589146385,12.001289538785636,2.7255101989597077,0.6742127299979079,0.30362477228433243
77,8,7,5.612015672288525,0.7222820698362403,0,518365,344.97668777455675,288.242708660513,0.0592170562844898,3552.32723494901,39.7848311087286,38.6457976205479,33.77892262615254,18.541791803071,8.882751992968926,3.34997029532805
87,9,7,5.825816018664198,0.5685914356657013,0,242749,397.97269178250104,340.109572425237,0.0591202195521733,2817.65889874111,121.393549620225,117.9283318586466,101.89302259607389,31.01370735778008,18.242032062127272,9.956698603787306
97,10,7,6.791940319080874,0.44392672600271915,0,84314,974.2129171500944,875.616296713134,2.1267567545533,3425.12581035088,171.62201634753805,167.70269016910987,161.70482082571252,135.075442683801,112.4648771889878,93.9575118094502
8,1,8,4.96034801276737,0.9626548579763385,0,218453,225.45192212142092,138.827599035503,0.0597931101705837,3228.40245950311,15.4685754219915,15.3701035107078,14.027722188534979,3.58569530465389,0.9101252236326743,0.415938206893777
18,2,8,4.896778053154752,0.8701252742052534,0,175748,201.78595104093537,125.559192784338,0.0595919222435517,3976.70794363636,18.4690524784888,17.9666748805008,15.659861477927462,5.470803729883255,1.4386288799171638,0.489413989222142
28,3,8,4.523349117948298,1.0629224271342257,0,164322,153.41685125575498,92.0457643137123,0.0591175193854697,2800.44393797116,2.818872236716237,2.541925274483949,2.022805355178135,0.429013454527266,0.122730994484155,0.120743425081383
38,4,8,4.8764020176001655,1.0334702793738757,0,71622,209.77835203590195,133.5213695253135,0.0600790749159633,1950.12388261301,9.001823502419438,8.351079031252995,6.92299321395809,1.3476176708612844,0.419394184104477,0.119944859290271
48,5,8,4.396633040431654,0.8423666212902797,0,161825,116.07121121571069,82.4722392069725,0.0593904365481135,2934.8614674007,7.77652310313162,7.21885634102659,5.27714093690441,0.979182305314308,0.299101574948391,0.18103145409212137
58,6,8,4.433592134513156,0.8133914510004032,0,619963,112.05199117300786,87.4810743302428,0.0590885038766663,2310.66011755558,7.418627252960273,6.937043951260141,5.422170631348238,1.149553578640666,0.367193364492865,0.182122200088578
68,7,8,4.710843508621933,0.7310466318379953,0,898583,140.91208285722607,121.235898956482,0.0591227305792568,2795.90520473379,15.3945057055265,15.2387682831919,13.299790362480023,3.1809544033902912,0.7260876464433693,0.3631783867419397
78,8,8,5.649582147880971,0.7082299021255591,0,518450,355.0719171850293,300.7300767151345,0.0598477193011271,3741.54205907147,41.5840031919615,40.5939766079882,35.93938514567173,20.23959311387263,9.50859732530487,3.716465357035081
88,9,8,5.835358260099868,0.5790806207574929,0,242284,403.9064537862765,344.350755823225,0.0590946983744506,3401.39428942376,111.78209910044191,107.95242117627723,92.07084999507232,30.46598324751592,16.9668132943853,9.68050467333756
98,10,8,6.817772422282728,0.4478288939433745,0,84015,1001.4044337006977,901.510750235032,8.39632449655663,3666.42802491027,176.9064574232673,175.81295026575478,165.89345842054888,133.74467715733041,106.299724141053,78.71436106985011
9,1,9,5.049098821764915,0.9514514444291936,0,218265,244.80074957711992,153.410346219968,0.0591331557235092,3228.40245950311,17.315650673477148,16.31800730661417,15.383588675194007,4.65677131729998,1.1549097920693763,0.541930042120473
19,2,9,4.979337469297642,0.8520149892285992,0,176009,216.41464236016014,135.342000182561,0.0592379559656363,3972.17134924461,22.1153139878367,20.9869073592509,18.304246278849256,7.7367946835733,2.397357575589613,0.770466589379475
29,3,9,4.5852350734354,1.0660387876522706,0,163318,163.33900332586572,96.9869445882389,0.0591175193854697,3566.89239633715,3.24471594416149,2.93754691594292,2.2103613642525,0.429636454642753,0.12269351928035145,0.120743425081383
39,4,9,4.950983685820286,1.0427477649298478,0,71589,228.8517727377532,141.655961012862,0.0600550903121799,2354.23817771884,9.56607305212189,9.18648496116229,7.71618929761075,1.3876558255569378,0.3352922044300055,0.12086651916892573
49,5,9,4.455115244004047,0.8153193849258877,0,160460,120.78881369984151,86.6969426842967,0.0596976603139816,2934.8614674007,9.793434972981078,9.05212425060519,6.9846795017839005,1.3351900449888723,0.364402744359235,0.1844871928175
59,6,9,4.533623398641138,0.7949914198295843,0,617003,122.42347559799954,96.6694851664135,0.0590885038766663,2316.26493591809,10.326048413012733,9.504426200714754,7.415844568527474,1.5781661325260343,0.490745848771911,0.237114465898376
69,7,9,4.805952665588511,0.7217589848119659,0,897488,154.90309899860023,128.3485162637245,0.0592333192628297,2881.86382012688,17.985539543227976,17.148699488438503,15.4090373923281,4.616897225197236,1.2181287596368398,0.48934478349278315
79,8,9,5.715339543347625,0.6866696597025793,0,518469,375.7248759966696,319.811255680611,0.0599956304837587,4608.99757564991,45.53615199456,44.62932536179585,42.5298772495135,25.967506220612897,12.66748172917093,4.949278197863142
89,9,9,5.8930291871492,0.5884517188189143,0,242940,431.308558629681,362.487328640848,0.0590362768185999,4142.51133370596,130.384466297215,128.15131999289,114.58030179217504,31.964450898589106,20.221994446674447,11.805534673621448
