,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
35,4,5,4.716762136490127,1.0724430917725496,0,3260999,182.5896686093633,106.804990925717,0.0597665241399368,1930.01130281519,6.31262654518692,5.75582137659573,4.89059597666961,0.845188548538708,0.182201372179618,0.119944859290271
36,5,5,4.289376932662852,0.9013299810154771,0,8618423,111.20983258065036,70.5243868994942,0.0594887423181182,2934.8614674007,4.48701035369584,4.13349158907347,3.19564563246093,0.550068969778628,0.184096491726232,0.121198411975825
37,6,5,4.21704915581514,0.8693260688092411,0,30998423,94.21666129232207,68.0539469958785,0.0590885038766663,2301.57441199951,3.86645381000899,3.56307878063647,2.80331587887026,0.650860510949688,0.23655772848138,0.119435414490541
38,7,5,4.574348983852493,0.7403942424437371,0,46308768,123.83022773881538,100.675958474639,0.0591308127707118,2262.56806539784,13.331555348253,12.7092905765549,10.2675401635505,1.96111106423778,0.538999791688805,0.183782620394297
39,8,5,5.416298697963267,0.8093130409269375,0,22782591,300.6453574735162,233.23252146902,0.0591679029536537,3123.01628946106,29.412845949885,28.6090419290042,27.208666354983,14.4459125848063,5.6739751149039,1.86279514433598
40,9,5,5.8016859583168525,0.5421395341088815,0,12446235,382.5161145571327,328.9328385128,0.0591204087553628,2526.23348699309,130.861430956065,128.033646255116,112.093274768074,28.2302630905372,21.24630880725163,11.1373733373514
41,10,5,6.740572987374905,0.4593473055882137,0,3706600,927.8197400829187,850.09550158743,0.296832198020783,3166.99305774495,155.321599217949,151.917518149769,149.750074788657,116.342535898435,85.5076349677537,61.38193999864
42,4,6,4.668030995613912,1.072406490890487,0,3534684,176.3561610934651,95.4136970059772,0.0592853967995325,1950.12388261301,5.57313420977179,5.16483406987715,3.58537182810308,0.613209811033455,0.122998868608165,0.119944859290271
43,5,6,4.297552375487486,0.8751025826125175,0,8267335,108.4112688822489,70.8600954882839,0.0597337233672723,2921.14716147826,5.02194511210205,4.77351373840725,3.85230177477614,0.67208622284638,0.242794432905921,0.122864785539189
44,6,6,4.243443728907028,0.8638320035503642,0,32657210,95.955808038553,69.4866128648437,0.0590885038766663,2332.78440056549,3.97665537012974,3.61204227746279,2.83507924861965,0.673431611052384,0.237341767830751,0.120367444861293
45,7,6,4.605646261394676,0.7356621536299546,0,51463500,127.65529874034306,105.996757973879,0.0591598184855534,2161.75767958511,14.3895534414893,13.6444965403922,11.5815743613518,2.45322292048402,0.611024957659279,0.300239137724733
46,8,6,5.448742604815946,0.7956019031811491,0,23677003,307.08487929118326,238.904073383155,0.0592170562844898,3591.66601568782,29.4917659431529,28.9312769070015,27.1360375728421,13.3738113735665,3.71013932194642,1.26152773403974
47,9,6,5.791098936630316,0.5398096594687941,0,12060227,378.25327019541567,324.175269804918,0.059087316053234,2571.33278219184,132.062888277461,128.843995755312,115.710407946439,30.1432899857079,21.0319947169025,9.82375706568724
48,10,6,6.785302725505653,0.406560841300107,0,4315368,956.4364197975357,869.584208231077,1.94425954091732,3425.12581035088,231.325183386974,220.353859529729,201.199070436854,146.863556387919,123.598812549842,106.002683645669
49,4,7,4.708118195118701,1.0563752137513152,0,3398249,181.21155220009993,99.2100035951407,0.0597665241399368,1936.19873138247,7.47438205400785,7.15897486555376,5.24575267245612,0.718553909577653,0.122998868608165,0.119944859290271
50,5,7,4.31469238840147,0.8683422340763081,0,8858325,111.16588006356035,71.1974326864237,0.0594887423181182,2934.8614674007,5.90657463171558,5.38317848952736,4.28935706528983,0.729303168545802,0.245061706688782,0.122858206422319
51,6,7,4.305361938891361,0.852615508410043,0,33044714,101.80540881917547,73.643463644589,0.0590885038766663,2309.83414432321,5.04675509266202,4.66007321140347,3.55855300464945,0.798331014792955,0.244884222200867,0.120684314788228
52,7,7,4.622627800947414,0.7520360107130658,0,50227634,131.08373456255902,109.268374198191,0.0592308223806177,2249.70865831203,13.8150895942629,13.138175646841,11.0662504360109,2.32808621354343,0.611024957659279,0.24225349564988
53,8,7,5.4464955228211,0.765073540095727,0,25045415,301.2548192440017,238.260987580951,0.0594568003284665,3741.54205907147,30.8599239917828,30.6696821707111,28.3036819751046,15.2474331857184,6.32723029953038,2.101938444515
54,9,7,5.801401185790609,0.5711226700090889,0,12873877,386.48042054634976,332.608416582312,0.0591204087553627,3401.39428942376,98.846739742414,91.0876602897478,62.3129108281524,26.5698344466733,14.2565840386975,6.39162512129942
55,10,7,6.796885321916891,0.4164989268193181,0,4090239,971.3153682173782,874.68564171076,11.0861013419349,3318.33441102546,212.796105049952,205.229807551916,188.404867476637,145.883909623612,120.904347937574,97.2887472363637
56,4,8,4.700016773438591,1.0443119505181493,0,3549439,179.67434910471601,97.3694357211481,0.0601309451236332,1950.12388261301,7.79849195118971,7.45626465832765,5.51754450101011,0.7890111254208051,0.243146564063145,0.119944859290271
57,5,8,4.356456693734943,0.8559289043595623,0,8363126,114.17571371203144,76.557505226639,0.0593904365481135,2934.8614674007,6.92424783396787,6.44338394767335,4.85588865811843,0.849657465573973,0.245061706688782,0.177985452231359
58,6,8,4.349128782433764,0.8423931002790397,0,33944237,105.52191044449421,80.7329061951924,0.0590885038766663,2356.91461856831,5.57697849013761,5.14443157825089,3.93848235178065,0.919981561229404,0.298384610068895,0.178518459432384
59,7,8,4.678517993448739,0.7402667124335103,0,52052944,137.0550786152831,114.854280620876,0.0592333192628297,2795.90520473379,14.9895815733924,14.4115478647508,12.3461679886534,2.77443162536532,0.658823395852817,0.302280657421702
60,8,8,5.457437576721385,0.7576173706025964,0,24002263,302.581751071781,241.99916100602,0.0598477193011271,3872.09423687413,31.0557629254174,31.0316858191418,29.3323345025254,15.0488929705558,4.93646601552834,1.68142117365914
61,9,8,5.767173336684618,0.5726436411652543,0,13895099,375.56072370169954,318.057506867006,0.0590946983744506,3352.62431880106,93.9470382512055,88.8425642759498,68.6001428748581,27.3436531595847,15.1553870480986,8.40415199004783
62,10,8,6.803016416951017,0.42511504044962833,0,3751316,980.8409192283551,878.541007082219,1.30163770801941,3666.42802491027,218.116458657274,213.039803277466,190.864751424522,141.686833876573,120.73225049251195,105.622736404867
63,4,9,4.748838111573182,1.090554495358425,0,3750102,195.32890526954907,100.909615153724,0.0600550903121799,2354.23817771884,6.92299321395809,5.87403065891591,4.83996870710344,0.613209811033455,0.183929586475347,0.119944859290271
64,5,9,4.410633573241874,0.8209709529547771,0,9340722,119.19525288301529,82.4437879459997,0.0596976603139816,2934.8614674007,9.3462138899912,8.57882216819292,6.92424783396787,1.34437923802876,0.304065503339993,0.1844871928175
65,6,9,4.437759237179107,0.8175910481845973,0,33799225,113.3980420117196,87.5009753890365,0.0590885038766663,2316.26493591809,7.79766370166852,7.369231024502133,5.7474033705098,1.22530853344391,0.368126172894771,0.183896241735232
66,7,9,4.732684480299735,0.7537532270336235,0,45470815,146.26527737866937,123.362705988977,0.0592333192628297,2881.86382012688,15.3655417916776,15.1180527387366,13.2196053591516,3.13964186156567,0.724020579364534,0.359358215919719
67,8,9,5.55889027558592,0.746025744473607,0,23053398,331.3326903856266,273.827403713165,0.0599956304837587,4608.99757564991,32.1922624219557,31.2535550092357,30.1954860482551,15.3289134312831,6.18509462352101,1.91350584364223
68,9,9,5.833902046096497,0.5785699401723821,0,13033854,402.73185290707795,341.160614168254,0.0590362768185999,4142.51133370596,115.006657244372,107.798558085111,85.7043811448512,28.6439496176752,16.87393162306063,9.58706247154488
69,10,9,6.885979385424292,0.438975014154847,0,3187221,1072.6089217903198,956.665171741645,0.414976998953984,4408.09944828841,249.867689395,241.500000151236,217.955720491091,161.082878390347,132.539253951127,108.002844187778
